区域,所属产品,模块,场景名称,场景等级,接口名称,涉及接口
国内,运营管理工作台,优惠券,优惠券,P2,删除,/oss/couponPurchaseTask/delete/{taskId}
国内,运营管理工作台,优惠券,优惠券,P1,三方厂商列表,/oss/couponPurchaseTask/thirdClient/list
国内,运营管理工作台,优惠券,优惠券,P1,优惠券列表,/oss/couponPurchaseTask/couponPage
国内,运营管理工作台,优惠券,优惠券,P2,补贴券导出,/oss/couponPurchaseTask/subsidyExport
国内,运营管理工作台,优惠券,优惠券,P2,补贴券对账数据导出,/oss/couponPurchaseTask/exportCheckData
国内,运营管理工作台,优惠券,优惠券,P2,send,oss/coupon/sendtask/send
国内,运营管理工作台,优惠券,优惠券,P2,updateTask,oss/coupon/sendtask/update
国内,运营管理工作台,优惠券,优惠券,P1,list,oss/coupon/sendtask/list
国内,运营管理工作台,优惠券,优惠券,P1,info,oss/coupon/sendtask/info/{taskId}
国内,运营管理工作台,优惠券,优惠券,P2,enableTask,oss/coupon/sendtask/enable/{taskId}
国内,运营管理工作台,优惠券,优惠券,P2,disableTask,oss/coupon/sendtask/disable/{taskId}
国内,运营管理工作台,优惠券,优惠券,P1,queryTaskDetailPage,oss/coupon/sendtask/phones/list
国内,运营管理工作台,优惠券,优惠券,P1,queryTaskExecutionPage,oss/coupon/sendtask/execution/list
国内,运营管理工作台,优惠券,优惠券,P2,stopExecution,oss/coupon/sendtask/execution/stop/{executionId}
国内,运营管理工作台,优惠券,优惠券,P1,getExecutionInfo,oss/coupon/sendtask/execution/info/{executionId}
国内,运营管理工作台,优惠券,优惠券,P2,migrateHistory,oss/coupon/sendtask/history/migrate
国内,运营管理工作台,优惠券,优惠券,P0,新增预警配置,/oss/coupon/verify/warn/config/save
国内,运营管理工作台,优惠券,优惠券,P2,修改预警配置,/oss/coupon/verify/warn/config/update
国内,运营管理工作台,优惠券,优惠券,P2,删除预警配置（逻辑删除）,/oss/coupon/verify/warn/config/delete/{id}
国内,运营管理工作台,优惠券,优惠券,P2,启用预警配置,/oss/coupon/verify/warn/config/enable/{id}
国内,运营管理工作台,优惠券,优惠券,P2,禁用预警配置,/oss/coupon/verify/warn/config/disable/{id}
国内,运营管理工作台,优惠券,优惠券,P1,分页查询预警配置列表,/oss/coupon/verify/warn/config/list
国内,运营管理工作台,优惠券,优惠券,P1,根据id查询详情,/oss/coupon/verify/warn/selectById/{id}
国内,运营管理工作台,优惠券,优惠券,P1,分页查询预警记录列表,/oss/coupon/verify/warn/record/list
国内,运营管理工作台,优惠券,优惠券,P2,手动触发预警统计,/oss/coupon/verify/warn/manual/execute
国内,运营管理工作台,优惠券,优惠券,P1,list,oss/customercoupons/list
国内,运营管理工作台,优惠券,优惠券,P1,info,oss/customercoupons/info/{couponId}
国内,运营管理工作台,优惠券,优惠券,P1,getbycode,oss/customercoupons/getbycode
国内,运营管理工作台,优惠券,优惠券,P1,getByCodes,oss/customercoupons/getByCodes
国内,运营管理工作台,优惠券,优惠券,P2,disable,oss/customercoupons/disable/{couponCode}/{customerId}
国内,运营管理工作台,优惠券,优惠券,P1,queryCouponGiveRecord,oss/customercoupons/queryCouponGiveRecord/{couponCode}/{customerId}
国内,运营管理工作台,优惠券,优惠券,P2,unlock,oss/customercoupons/unlock/{couponCode}/{customerId}
国内,运营管理工作台,优惠券,优惠券,P1,获取用户积分兑券列表,oss/customercoupons/getPointExchangeCouponList
国内,运营管理工作台,文件管理,文件管理,P1,会员列表,/oss/customer/list
国内,运营管理工作台,文件管理,文件管理,P1,精确搜索会员,/oss/customer/exactSearch
国内,运营管理工作台,文件管理,文件管理,P1,会员积分明细,/oss/customer/getPointList
国内,运营管理工作台,文件管理,文件管理,P1,积分来源查询,/oss/customer/getPointRuleCategory/{changeType}
国内,运营管理工作台,文件管理,文件管理,P1,成长值来源查询,/oss/customer/getGrowthRuleCategory
国内,运营管理工作台,文件管理,文件管理,P1,会员详情,/oss/customer/info/{customerId}
国内,运营管理工作台,文件管理,文件管理,P0,save,/oss/customer/save
国内,运营管理工作台,文件管理,文件管理,P2,会员禁用,/oss/customer/update
国内,运营管理工作台,文件管理,文件管理,P2,delete,/oss/customer/delete
国内,运营管理工作台,文件管理,文件管理,P2,会员优惠券列表,/oss/customer/coupons
国内,运营管理工作台,文件管理,文件管理,P2,cacheSync,/oss/customer/cacheSync
国内,运营管理工作台,文件管理,文件管理,P2,cacheSyncLevel,/oss/customer/cacheSyncLevel
国内,运营管理工作台,文件管理,文件管理,P2,cacheSyncRule,/oss/customer/cacheSyncRule
国内,运营管理工作台,文件管理,文件管理,P1,getuiSync,/oss/customer/getuiSync
国内,运营管理工作台,文件管理,文件管理,P1,getGrowthLog,/oss/customer/growthlog/list
国内,运营管理工作台,文件管理,文件管理,P2,growthReissue,/oss/customer/growthlog/reissue
国内,运营管理工作台,文件管理,文件管理,P0,用户账号注销,/oss/customer/cancel/account
国内,运营管理工作台,文件管理,文件管理,P0,用户账号解绑,/oss/customer/unbind/account
国内,运营管理工作台,文件管理,文件管理,P2,会员注销记录列表,/oss/customer/logoutRecord/{customerId}
国内,运营管理工作台,文件管理,文件管理,P0,会员解绑记录列表,/oss/customer/unbindRecord/{customerId}
国内,运营管理工作台,文件管理,文件管理,P2,会员换绑手机号记录列表,/oss/customer/changePhone/record/{customerId}
国内,运营管理工作台,文件管理,文件管理,P1,openid换绑手机号记录分页查询,/oss/customer/openidChangePhoneRecord/page
国内,运营管理工作台,文件管理,文件管理,P2,batchSuspend,/oss/customer/batch-suspend
国内,运营管理工作台,文件管理,文件管理,P2,batchRecovery,/oss/customer/batch-recovery
国内,运营管理工作台,文件管理,文件管理,P2,batchClearCustomerCache,/oss/customer/clear-cache
国内,运营管理工作台,文件管理,文件管理,P2,suspend,/oss/customer/suspend
国内,运营管理工作台,文件管理,文件管理,P2,unsuspend,/oss/customer/unsuspend
国内,运营管理工作台,文件管理,文件管理,P2,importSuspendCustomers,/oss/customer/import-suspend
国内,运营管理工作台,文件管理,文件管理,P1,getSuspendRecordList,/oss/customer/suspend-list
国内,运营管理工作台,文件管理,文件管理,P1,getLevelChangeLog,/oss/customer/level-change-log/page
国内,运营管理工作台,文件管理,文件管理,P0,registCustomerByPhone,/oss/customer/regist
国内,运营管理工作台,登录,登录,P0,登录日志列表,oss/customerloginlog/list
国内,运营管理工作台,登录,登录,P0,登录日志详情,oss/customerloginlog/info/{loginLogId}
国内,运营管理工作台,登录,登录,P0,save,oss/customerloginlog/save
国内,运营管理工作台,登录,登录,P0,update,oss/customerloginlog/update
国内,运营管理工作台,登录,登录,P0,delete,oss/customerloginlog/delete
国内,运营管理工作台,文件管理,文件管理,P1,listSeries,/oss/medal//series/list
国内,运营管理工作台,文件管理,文件管理,P0,saveOrUpdateSeries,/oss/medal//series/saveOrUpdate
国内,运营管理工作台,文件管理,文件管理,P1,list,/oss/medal//list
国内,运营管理工作台,文件管理,文件管理,P1,medalInfo,/oss/medal//info/{id}
国内,运营管理工作台,文件管理,文件管理,P0,saveOrUpdateMedal,/oss/medal//saveOrUpdate
国内,运营管理工作台,文件管理,文件管理,P1,updateUseStatus,/oss/medal//updateUseStatus/{type}/{id}
国内,运营管理工作台,文件管理,文件管理,P2,sort,/oss/medal//sort/{type}
国内,运营管理工作台,文件管理,文件管理,P2,report,/oss/medal//report
国内,运营管理工作台,文件管理,文件管理,P1,selectBox,/oss/medal//selectBox/{type}
国内,运营管理工作台,文件管理,文件管理,P1,listLightRecord,/oss/medal//listLightRecord
国内,运营管理工作台,文件管理,文件管理,P2,manualLight,/oss/medal//manualLight
国内,运营管理工作台,文件管理,文件管理,P1,page,/oss/medal//page
国内,运营管理工作台,文件管理,文件管理,P2,delete,/oss/medal//delete/{id}
国内,运营管理工作台,文件管理,文件管理,P0,taskAreaSave,/oss/medal//taskArea/save
国内,运营管理工作台,文件管理,文件管理,P1,taskAreaList,/oss/medal//taskArea/list
国内,运营管理工作台,文件管理,文件管理,P1,pageListForLighted,/oss/medal//for-lighted/page
国内,运营管理工作台,文件管理,文件管理,P2,checkMedalUsed,/oss/medal//check-medal-used
国内,运营管理工作台,文件管理,文件管理,P0,list,oss/regist/channel/list
国内,运营管理工作台,文件管理,文件管理,P0,注册渠道详情,oss/regist/channel/info/{channelId}
国内,运营管理工作台,文件管理,文件管理,P0,新增渠道信息：multipart/form-data格式,oss/regist/channel/save
国内,运营管理工作台,文件管理,文件管理,P0,修改渠道信息：multipart/form-data格式,oss/regist/channel/update
国内,运营管理工作台,文件管理,文件管理,P1,总的用户数,/oss/customer/stat/totalCount
国内,运营管理工作台,文件管理,文件管理,P1,按时间段统计新增用户数,/oss/customer/stat/growingCustomers
国内,运营管理工作台,文件管理,文件管理,P1,按天统计新增用户数,/oss/customer/stat/growingCustomersByDay
国内,运营管理工作台,文件管理,文件管理,P1,按天统计新增用户数-导出,/oss/customer/stat/growingCustomersByDayExport
国内,运营管理工作台,文件管理,文件管理,P1,截至昨日统计,/oss/customer/stat/statByYestarday
国内,运营管理工作台,文件管理,文件管理,P1,截至昨日区域统计数据,/oss/customer/stat/statByArea
国内,运营管理工作台,文件管理,文件管理,P1,用户统计的日期看板,/oss/customer/stat/billboard
国内,运营管理工作台,文件管理,文件管理,P1,等级会员数统计,/oss/customer/stat/level-user/stat
国内,运营管理工作台,文件管理,文件管理,P1,等级会员数统计导出,/oss/customer/stat/level-user/export
国内,运营管理工作台,文件管理,文件管理,P1,查询全部,oss/customertag/listAll
国内,运营管理工作台,文件管理,文件管理,P1,分页查询,oss/customertaggrouprule/list
国内,运营管理工作台,文件管理,文件管理,P1,用户分群分页查询-可使用的,oss/customertaggrouprule/listUsable
国内,运营管理工作台,文件管理,文件管理,P1,详情,oss/customertaggrouprule/info/{id}
国内,运营管理工作台,文件管理,文件管理,P0,新增,oss/customertaggrouprule/save
国内,运营管理工作台,文件管理,文件管理,P2,更新,oss/customertaggrouprule/update
国内,运营管理工作台,文件管理,文件管理,P2,删除,oss/customertaggrouprule/delete/{id}
国内,运营管理工作台,文件管理,文件管理,P2,启用,oss/customertaggrouprule/enable/{id}
国内,运营管理工作台,文件管理,文件管理,P2,禁用,oss/customertaggrouprule/disable/{id}
国内,运营管理工作台,文件管理,文件管理,P1,预判覆盖人群数量,oss/customertaggrouprule/assertCustomerCount
国内,运营管理工作台,文件管理,文件管理,P1,查询全部_V2,oss/v2/customertag/listAll
国内,运营管理工作台,文件管理,文件管理,P1,分页查询_v2,oss/v2/customertaggrouprule/list
国内,运营管理工作台,文件管理,文件管理,P1,用户分群分页查询-可使用的_v2,oss/v2/customertaggrouprule/listUsable
国内,运营管理工作台,文件管理,文件管理,P1,详情_v2,oss/v2/customertaggrouprule/info/{id}
国内,运营管理工作台,文件管理,文件管理,P0,新增_v2,oss/v2/customertaggrouprule/save
国内,运营管理工作台,文件管理,文件管理,P2,更新_v2,oss/v2/customertaggrouprule/update
国内,运营管理工作台,文件管理,文件管理,P2,删除_v2,oss/v2/customertaggrouprule/delete/{id}
国内,运营管理工作台,文件管理,文件管理,P2,重新计算_v2,oss/v2/customertaggrouprule/refresh/{id}
国内,运营管理工作台,文件管理,文件管理,P1,预判覆盖人群数量_v2,oss/v2/customertaggrouprule/assertCustomerRuleCount
国内,运营管理工作台,文件管理,文件管理,P2,syncIcc,oss/v2/customertaggrouprule/sync-icc
国内,运营管理工作台,文件管理,文件管理,P1,活动列表,oss/activity/deliveryTimeoutCompensation/activity/list
国内,运营管理工作台,文件管理,文件管理,P1,活动详情,oss/activity/deliveryTimeoutCompensation/activity/detail
国内,运营管理工作台,文件管理,文件管理,P0,活动新增或编辑,oss/activity/deliveryTimeoutCompensation/activity/save
国内,运营管理工作台,文件管理,文件管理,P2,活动启用/禁用,oss/activity/deliveryTimeoutCompensation/activity/toggle
国内,运营管理工作台,文件管理,文件管理,P2,活动逻辑删除,oss/activity/deliveryTimeoutCompensation/activity/delete
国内,运营管理工作台,订单管理,订单管理,P1,list,oss/freeOrder/list
国内,运营管理工作台,订单管理,订单管理,P2,export,oss/freeOrder/export
国内,运营管理工作台,订单管理,订单管理,P2,billExport,oss/freeOrder/bill/export
国内,运营管理工作台,文件管理,文件管理,P1,列表,oss/globaldictcategory/list
国内,运营管理工作台,文件管理,文件管理,P1,详情,oss/globaldictcategory/info/{dictCategoryId}
国内,运营管理工作台,文件管理,文件管理,P0,新增,oss/globaldictcategory/save
国内,运营管理工作台,文件管理,文件管理,P2,修改,oss/globaldictcategory/update
国内,运营管理工作台,文件管理,文件管理,P2,删除,oss/globaldictcategory/delete
国内,运营管理工作台,文件管理,文件管理,P2,cacheSync,oss/globaldictcategory/cacheSync
国内,运营管理工作台,文件管理,文件管理,P1,列表,oss/globaldict/list
国内,运营管理工作台,文件管理,文件管理,P1,查询分类下的所有配置,oss/globaldict/listByCategoryCode
国内,运营管理工作台,文件管理,文件管理,P1,详情,oss/globaldict/info/{dictId}
国内,运营管理工作台,文件管理,文件管理,P0,新增,oss/globaldict/save
国内,运营管理工作台,文件管理,文件管理,P2,修改,oss/globaldict/update
国内,运营管理工作台,文件管理,文件管理,P2,删除,oss/globaldict/delete
国内,运营管理工作台,文件管理,文件管理,P1,广告位列表,oss/globaldict/adPlacelist
国内,运营管理工作台,引导设置,引导设置,P1,获取APP引导设置内容,/sys/GuidanceSetting//getContent
国内,运营管理工作台,引导设置,引导设置,P1,启用禁用,/sys/GuidanceSetting//changeStatus
国内,运营管理工作台,引导设置,引导设置,P0,changeStatus,/sys/GuidanceSetting//saveContent
国内,运营管理工作台,标签管理,标签管理,P1,分页查询标签,manageTag/page
国内,运营管理工作台,标签管理,标签管理,P1,查询所有标签,manageTag/list
国内,运营管理工作台,标签管理,标签管理,P0,新增标签,manageTag/save
